0	0	
0.25	0	
0.5	0	
0.75	0	
1	0	
1.25	0	
1.5	0	
1.75	0	
2	0	
2.25	0.0001429080922	
2.5	0.0001765505706	
2.75	0.0002175647623	
3	0.0002674613192	
3.25	0.0003280436947	
3.5	0.0004014627521	
3.75	0.000490281306	
4	0.0005975503238	
4.25	0.0007268987491	
4.5	0.0008826391286	
4.75	0.001069891391	
5	0.001294727166	
5.25	0.001564336875	
5.5	0.001887221318	
5.75	0.002273408527	
6	0.00273469509	
6.25	0.003284908862	
6.5	0.003940187061	
6.75	0.004719260306	
7	0.005643729746	
7.25	0.00673832181	
7.5	0.008031104422	
7.75	0.009553651057	
8	0.01134114615	
8.25	0.01343243811	
8.5	0.01587006501	
8.75	0.01870030229	
9	0.02197331065	
9.25	0.02574349199	
9.5	0.03007018992	
9.75	0.03501888995	
10	0.04066307051	
10.25	0.04708679793	
10.5	0.05438798697	
10.75	0.06268186108	
11	0.07210340848	
11.25	0.08280642241	
11.5	0.09495507589	
11.75	0.1087023186	
12	0.1241486869	
12.25	0.1412769643	
12.5	0.1598642018	
12.75	0.1793835763	
13	0.1989225895	
13.25	0.2171559171	
13.5	0.2324129091	
13.75	0.2428641781	
14	0.2468175896	
14.25	0.2430696986	
14.5	0.2312218146	
14.75	0.2118601293	
15	0.1865279272	
15.25	0.1574790715	
15.5	0.1272730379	
15.75	0.09832310861	
16	0.07251934578	
16.25	0.05101413863	
16.5	0.03419766278	
16.75	0.02183039122	
17	0.0132624859	
17.25	0.007664192684	
17.5	0.004211137945	
17.75	0.002199205702	
18	0.001091267638	
18.25	0.0005143779254	
18.5	0.0002302633635	
18.75	9.787786964E-5	
19	3.950128123E-5	
19.25	1.513530254E-5	
19.5	5.50650602E-6	
19.75	1.903058588E-6	
20	6.254627707E-7	
